near_fid,near_x,near_y,near_angle,heard,building,xcoor,ycoor,noise,in_vehicle,asleep,no_windows,age
4014,1972034.2415,8315982.3291,35.994660967,1,0,1971585.0,8315656,0,0,0,0,44
295,2021470.8935,8255065.3056,-106.76883494,1,0,2021698.0,8255819,0,0,0,0,75
1997,1337438.7826,7891943.098,-95.063349279,1,0,1337472.0,7892318,0,0,0,0,57
8,2009848.6933,8255154.1632,10.705251995,1,0,2009504.0,8255089,0,0,0,0,41
350,1961284.6749,8224512.9556,142.58122333,1,0,1961763.0,8224147,0,0,0,0,37
2540,1683195.2287,8597711.2675,87.64579858,0,0,1681276.0,8551028,1,0,0,0,29
682,1838268.5113,8261067.6718,-162.69183881,1,1,1839136.0,8261338,1,0,0,0,36
3295,1520648.4005,7528732.8373,-131.71848715,1,0,1520801.0,7528904,0,0,0,0,19
13,2010563.6984,8255463.0998,149.0014841,1,0,2010950.0,8255231,0,0,0,0,64
3923,2465221.4419,9768271.8039,-75.415560665,1,0,2464988.0,9769169,0,0,0,0,24
3016,2413494.2802,9829360.5439,-95.567520635,1,1,2413561.0,9830045,0,0,0,0,34
475,1982507.5132,8342295.6749,-139.89523864,0,1,2010611.0,8365965,1,0,0,0,83
3409,1414508.3831,7567996.3724,28.957266057,1,0,1414130.0,7567787,0,0,0,0,42
2689,1867749.8086,8538078.7192,-89.890260376,1,0,1867748.0,8539023,0,0,0,0,42
849,1506682.9251,7823026.8327,-41.789628369,0,0,1479770.0,7847081,0,1,0,0,35
2710,1996398.8499,9009951.2523,-164.88072358,1,1,1997264.0,9010185,0,0,0,0,54
2272,1507624.9106,8362344.7494,113.81459148,0,0,1521144.0,8331714,0,1,0,0,37
1766,1349646.7459,7995032.0971,-106.58833373,1,0,1349748.0,7995372,0,0,0,0,49
151,2014638.8824,8243060.5257,-31.310435186,1,0,2013798.0,8243572,0,0,0,0,80
467,2083469.1706,8347585.307,174.36974744,0,0,2116926.0,8344287,1,0,0,0,32
74,2008209.0685,8251779.1896,59.784482848,1,1,2008082.0,8251561,0,0,0,0,48
109,2011565.4625,8249804.2918,89.605116538,1,0,2011563.0,8249447,0,0,0,0,52
193,2004031.9161,8246707.6131,3.054169957,1,0,2003252.0,8246666,0,0,0,0,25
3900,2074429.1375,9174317.1133,55.505335039,1,0,2073700.0,9173256,0,0,0,0,43
2733,1918022.0247,8958021.756,36.2064738,0,0,1895094.0,8941237,0,1,0,0,76
411,1997674.5713,8227084.2373,-121.09314284,1,1,1997865.0,8227400,0,0,0,0,43
2778,1979544.0771,9082085.8473,41.945058662,0,0,1939100.0,9045740,0,0,0,0,47
555,1963631.2899,8368422.6734,153.37004823,1,0,1963856.0,8368310,0,0,0,0,45
2444,1843231.0229,8314951.11,75.511830589,1,1,1843085.0,8314386,1,0,0,0,36
2444,1843231.0229,8314951.11,99.838239405,1,1,1843337.0,8314340,0,0,0,0,45
1574,1465815.9817,7501259.5675,-41.747350458,1,1,1465690.0,7501372,0,0,0,0,50
812,1678361.625,8081661.7263,-174.34261182,0,1,1701249.0,8083929,0,0,1,0,59
2719,1927069.6275,8950614.7985,-44.447324905,1,0,1926524.0,8951150,0,0,0,0,57
70,2013215.8853,8254608.1524,15.34052148,1,0,2012931.0,8254530,0,0,0,0,35
105,2009827.654,8248727.0584,59.260495076,1,1,2009673.0,8248467,0,0,0,0,61
1369,1743727.3167,7595623.6679,81.78803867,1,1,1743663.0,7595178,0,0,0,0,39
3965,2008887.4496,8276665.6965,-109.15738062,1,1,2009022.0,8277053,0,0,0,0,41
2554,1618668.8859,8627213.8802,-119.69348917,1,0,1618921.0,8627656,0,0,0,0,63
3021,2413054.902,9823630.698,-75.2385218,1,1,2412780.0,9824674,0,0,0,0,56
2595,1713955.4755,8511419.7308,-3.0774150197,0,0,1647901.0,8514971,0,0,0,0,42
2090,1345659.3931,7857646.6442,56.001610277,0,0,1341109.0,7850900,0,1,0,0,30
3768,1693904.0522,8240579.578,25.700983248,0,0,1693506.0,8240388,0,1,0,0,45
741,1742211.7019,8053183.7587,148.73250612,1,1,1742679.0,8052900,1,0,0,0,65
3553,1574768.0407,7567856.0525,-93.130891678,1,0,1574774.0,7567965,0,0,0,0,50
46,2011468.5032,8253863.9746,-47.597756272,1,1,2011200.0,8254158,0,0,0,0,41
1906,1369071.663,7903162.4903,-173.94379226,0,0,1396872.0,7906112,1,1,0,0,83
2837,2259394.1525,9303324.1803,-178.10447923,1,0,2259570.0,9303330,0,1,0,0,45
2801,1497419.4738,9186403.458,56.096761044,0,0,1382219.0,9014988,0,0,0,0,36
3881,1800217.3943,8978385.2134,22.451823391,1,0,1800062.0,8978321,0,0,0,0,27
3838,1899265.0244,8697834.7636,81.535863421,1,1,1899260.0,8697801,0,0,0,0,67
213,2001884.229,8253380.4844,88.94474314,1,1,2001870.0,8252608,0,0,0,0,57
729,1746861.7397,8058761.8996,-158.86386845,0,1,1771878.0,8068433,1,0,0,1,76
2901,2325038.3655,9544368.3454,-40.157637626,0,0,2230489.0,9624149,0,0,0,0,77
2765,1928932.7819,8977733.1424,-37.808748795,0,0,1902933.0,8997907,0,1,0,0,70
3787,1674940.7769,8229744.3111,42.004435406,0,0,1655993.0,8212681,0,1,0,0,76
843,1506437.0204,7820427.4282,-137.28553494,1,0,1506755.0,7820721,0,0,0,0,20
2640,1815004.1849,8523148.4196,125.23491075,1,1,1815263.0,8522782,0,0,0,1,65
1510,1445371.2665,7477707.3215,84.942126179,1,0,1445236.0,7476179,0,0,0,0,48
3021,2413054.902,9823630.698,-94.627654871,1,0,2413171.0,9825065,0,0,0,0,28
594,1899983.2578,8317942.8127,-159.03163655,1,0,1900443.0,8318119,0,0,0,0,43
4139,1365243.0518,8023281.0456,159.35507128,1,0,1366127.0,8022948,0,0,0,0,67
2540,1683195.2287,8597711.2675,67.719196313,0,0,1669575.0,8564470,0,0,0,0,74
311,2032352.9302,8251339.9144,169.2095127,1,1,2033171.0,8251184,0,0,0,0,52
2254,1482361.8428,8290264.6266,115.97505865,1,0,1482558.0,8289862,0,0,0,0,28
1831,1331436.9924,7901498.2488,29.798715451,1,1,1331234.0,7901382,1,0,0,0,46
1833,1330628.2562,7904784.3907,-168.7362809,1,1,1331033.0,7904865,0,0,0,0,31
3477,1398709.9209,7593516.5579,-10.660124707,1,0,1398256.0,7593602,0,0,0,0,46
3370,1426984.4036,7538228.8089,20.793329738,1,1,1426819.0,7538166,1,0,0,1,42
3662,1532181.2111,7591205.9021,-84.299529182,1,0,1532126.0,7591759,0,0,0,0,65
149,2014928.8696,8244107.5064,-123.04836252,1,0,2015153.0,8244452,0,0,0,0,35
3338,1444036.6572,7584958.0574,7.45860637,1,0,1443555.0,7584895,0,0,0,0,75
2503,1849865.3306,8384505.5505,-124.67597469,0,1,1883871.0,8433660,1,0,0,0,87
174,2007110.1225,8235842.714,-22.801817729,1,0,2006020.0,8236301,0,0,0,0,55
1835,1332486.8464,7905459.4174,-100.26962411,1,1,1332577.0,7905957,0,0,0,0,31
1045,1669254.9115,7896617.6047,170.95863533,0,0,1709064.0,7890283,1,0,0,0,77
2373,1568945.2523,8245640.2054,-69.372443108,1,1,1568660.0,8246398,0,0,0,1,61
1196,1821225.8312,7691504.1007,173.87701651,1,0,1821581.0,7691466,0,0,0,0,26
147,2019157.7857,8240417.9005,-69.61653565,1,0,2018914.0,8241074,0,0,0,0,32
473,1978581.1634,8338758.6242,47.978863543,0,0,1974378.0,8334094,1,0,0,0,43
19,2008255.7115,8256090.1819,22.275488444,1,0,2008121.0,8256035,0,0,0,0,74
806,1819894.8954,8066612.388,-160.38958779,0,0,1857776.0,8080109,0,1,0,0,85
115,2012061.1682,8248279.0209,97.745902279,1,0,2012093.0,8248045,0,0,0,0,58
2676,1905757.7338,8551847.6981,47.545536953,0,1,1904490.0,8550462,0,0,0,1,55
465,2082535.9794,8345283.6657,65.503663983,1,0,2082219.0,8344588,0,0,0,0,44
2256,1484833.5807,8292285.8868,-168.51361943,0,0,1501443.0,8295661,0,1,0,0,52
263,2006126.3922,8259161.9476,-80.118277837,0,1,2006052.0,8259589,0,0,0,1,61
1832,1330858.2423,7903432.644,-44.697534269,1,0,1330393.0,7903893,0,0,0,0,44
3804,1687092.0788,8205322.3737,-97.995946508,1,1,1687228.0,8206290,1,0,0,0,26
2231,1506658.435,8002455.1846,19.22815845,0,0,1481809.0,7993788,1,0,0,0,80
2562,1739153.8668,8540113.8325,-108.54968563,1,0,1739266.0,8540448,0,0,0,0,41
2726,1921415.8219,8952792.0297,36.593569765,0,0,1900062.0,8936937,0,1,0,0,84
534,1963711.4398,8366291.1623,110.84508859,1,0,1963860.0,8365901,0,0,0,0,23
2058,1345428.4051,7880284.1143,33.508584046,0,0,1343131.0,7878763,0,0,0,0,20
1523,1448196.11,7479061.2189,-65.341838941,1,0,1448064.0,7479349,1,0,0,0,31
256,1999678.0995,8263514.1748,179.150726,1,1,2001174.0,8263492,0,0,0,0,45
187,2000617.6359,8243902.3711,-28.699648474,1,0,1999084.0,8244742,0,0,0,0,24
199,2003358.7671,8244066.9585,-97.907406702,1,0,2003516.0,8245199,0,0,0,0,62
451,2029022.1398,8231812.9011,38.16590568,1,0,2028708.0,8231566,0,0,0,0,83
3456,1416479.7399,7571488.6512,-106.00686712,1,0,1416590.0,7571873,0,0,0,0,70
1502,1449343.814,7470702.0517,112.95689173,1,0,1449512.0,7470305,0,0,0,0,22
1578,1470184.0472,7500998.9366,-22.235896971,1,0,1469839.0,7501140,0,0,0,0,47
4049,1999432.7511,8277450.4898,-29.075992977,1,0,1998333.0,8278062,0,0,0,0,72
4094,2049020.9089,8250049.9525,-166.87626199,0,0,2058393.0,8252235,0,0,0,0,40
4003,1987430.395,8316827.4417,-175.13745905,1,0,1988154.0,8316889,1,0,0,0,42
1522,1447211.3778,7478507.9679,154.25453056,1,0,1447456.0,7478390,0,0,0,0,42
28,2012188.2951,8252016.8412,-76.141373453,1,0,2012095.0,8252395,0,0,0,0,53
210,1998337.7015,8252613.9498,-152.31748863,1,0,1999613.0,8253283,0,0,0,0,32
4146,1372973.8565,8032761.7365,43.894957506,1,0,1372865.0,8032657,0,0,0,0,31
104,2010184.099,8249439.7428,-130.49844037,1,1,2010625.0,8249956,0,0,0,0,54
2716,1994961.4926,9011454.8169,-128.15122205,1,1,1995594.0,9012260,0,0,0,0,34
1204,1822106.3683,7690401.8539,174.05508284,1,0,1834954.0,7689064,0,0,0,0,75
73,2009191.1291,8251315.0381,-128.88378393,1,1,2009254.0,8251393,0,0,0,0,67
2566,1752774.3631,8532810.7923,-117.74497522,0,0,1770630.0,8566756,0,0,0,0,58
4137,1370861.7919,8025477.1321,165.16664815,0,0,1380170.0,8023012,0,0,0,0,70
1962,1335131.2409,7902338.342,69.554704294,1,0,1335108.0,7902276,0,0,0,0,20
2553,1617819.4068,8626445.2531,55.639215791,1,0,1617061.0,8625336,0,0,0,0,33
2065,1343658.5366,7910595.9724,158.79479826,1,1,1344009.0,7910460,0,0,0,0,25
356,1963176.7723,8216754.0577,149.3572307,1,0,1964188.0,8216155,0,0,0,0,39
866,1574545.1793,7923191.1073,78.111691064,1,0,1574506.0,7923005,1,0,0,0,35
273,2004490.8863,8262414.4052,134.792311,1,0,2005493.0,8261405,1,0,0,0,67
2139,1393779.0242,7951674.4432,74.815375112,1,1,1393143.0,7949331,0,0,0,0,65
3434,1416987.5795,7562091.597,63.893964655,1,1,1416854.0,7561819,0,0,0,0,78
3493,1535190.845,7445761.1993,179.87884313,1,0,1535758.0,7445760,0,0,0,0,75
2719,1927069.6275,8950614.7985,88.87566182,1,0,1927044.0,8949309,0,0,0,0,46
262,2002148.0563,8256065.5081,-65.609575314,1,0,2001971.0,8256456,1,0,0,0,50
116,2012300.6164,8247272.0166,83.776880558,1,0,2012251.0,8246817,0,0,0,0,81
2733,1918022.0247,8958021.756,32.4560654,0,0,1896486.0,8944325,0,0,0,0,74
2733,1918022.0247,8958021.756,-40.153447534,0,0,1895129.0,8977336,0,1,0,0,64
3946,2474540.2191,9755369.2193,29.061567801,0,0,2469037.0,9752311,1,0,0,0,68
517,1962649.2292,8372093.3042,-72.049904881,1,1,1962557.0,8372378,0,0,0,0,57
1607,1457168.2383,7513540.735,119.60885515,1,1,1457313.0,7513286,0,0,0,0,34
2212,1578635.8365,8054875.9777,118.11240988,0,0,1590555.0,8032565,0,1,0,0,73
372,1978998.2776,8223150.6936,-116.31997034,1,0,1979270.0,8223700,0,0,0,0,43
587,1900811.6974,8321030.8853,-160.03858707,1,0,1901225.0,8321181,0,0,0,0,76
1771,1414042.0657,7865120.4176,-137.05131998,0,1,1424487.0,7874843,1,0,0,1,69
3729,1443612.196,7905585.679,144.43218658,0,0,1465138.0,7890193,0,1,0,0,88
1979,1320095.0947,7910569.077,177.13896489,1,1,1320857.0,7910531,0,0,0,0,77
2626,1759379.3938,8399353.4021,-141.61041454,0,0,1762090.0,8401501,1,0,0,0,59
3208,2093363.4697,7905646.5188,77.408688854,0,1,2082717.0,7857983,0,0,0,0,61
2997,2391599.1836,9695795.1075,-148.88656183,1,0,2392724.0,9696474,0,0,0,0,65
3429,1414155.055,7565115.1458,94.410045376,1,1,1414189.0,7564675,1,0,0,0,66
1658,1431107.3437,7693520.4371,152.25010728,1,1,1431724.0,7693196,0,0,0,0,36
755,1745103.4484,8049560.6829,129.75491479,1,0,1745391.0,8049215,0,0,0,0,30
11,2011356.9611,8255769.4288,-149.06307815,1,0,2012067.0,8256195,0,0,0,0,28
253,2000449.7661,8258015.2101,112.45819393,1,0,2000671.0,8257480,0,0,0,0,75
3647,1429410.1667,7615736.0061,-35.495451456,0,0,1421464.0,7621403,1,1,0,0,42
2456,1846355.8723,8313166.7911,-149.47872657,1,0,1846458.0,8313227,0,0,0,0,20
4047,1999862.2219,8270714.7914,-1.3615006657,0,0,1997918.0,8270761,0,0,0,0,60
88,2004326.8014,8250909.3929,162.38849937,1,0,2004495.0,8250856,0,0,0,0,42
2163,1464955.3706,8074144.2461,21.556550958,0,0,1463884.0,8073721,1,0,0,0,80
3729,1443612.196,7905585.679,167.05259506,1,0,1445703.0,7905105,1,0,0,0,18
83,2004656.8636,8253798.9253,-26.948271683,1,0,2004163.0,8254050,0,0,0,0,50
3959,2480107.8634,9835976.3431,112.91614965,0,0,2484776.0,9824934,0,0,0,0,46
529,1961416.6999,8372455.743,70.820381764,1,0,1961222.0,8371896,0,0,0,0,51
2746,1929262.9555,8950541.7951,173.43828634,1,0,1929635.0,8950499,0,0,0,0,20
1569,1470975.0835,7500691.2886,-118.072796,1,0,1471264.0,7501233,0,0,0,0,77
1453,1449863.5646,7475358.0687,120.73445071,1,1,1450127.0,7474915,1,0,0,0,19
2821,1630625.7124,9155023.4434,-131.86233471,1,0,1650224.0,9176895,0,0,0,0,43
1775,1414115.2027,7859446.6262,-178.04095037,0,0,1459207.0,7860989,0,0,0,0,37
1599,1481549.0992,7526385.0557,-7.1653976516,1,0,1481295.0,7526417,0,0,0,0,27
747,1736919.2394,8052826.3654,25.538815795,1,0,1736322.0,8052541,0,0,0,0,32
2833,2255947.2557,9306167.9876,9.2602550255,1,0,2255518.0,9306098,0,0,0,0,45
1897,1333274.9884,7904212.1239,-17.661737817,1,1,1332999.0,7904300,0,0,0,0,49
4060,1984278.6063,8271597.8558,-79.046172251,1,0,1984176.0,8272128,0,0,0,0,48
1736,1252196.5505,8043467.7568,-124.65179542,1,0,1252308.0,8043629,0,0,0,0,63
1756,1342989.8404,7949742.5086,-34.102130109,0,1,1335556.0,7954776,0,0,0,1,28
3053,2250419.7978,10403782.159,148.48185827,1,0,2251299.0,10403243,0,0,0,0,46
2733,1918022.0247,8958021.756,30.942001553,0,0,1894277.0,8943787,1,1,0,0,49
176,2009131.2393,8237319.6915,-76.986965795,1,0,2009069.0,8237589,0,0,0,0,52
592,1899603.7695,8319788.6301,2.551228121,1,0,1898849.0,8319755,0,0,0,0,39
758,1733740.6226,8058006.4114,156.1473956,1,1,1734506.0,8057668,0,0,0,0,45
3714,1440991.9578,7909687.8326,9.8392822789,1,0,1440474.0,7909598,0,0,0,0,40
1840,1338566.8943,7914872.7459,91.278338419,1,1,1338583.0,7914151,0,0,0,0,19
2938,2592547.2283,9822635.0366,23.586293108,0,0,2582916.0,9818430,1,0,0,0,39
1643,1433566.7252,7693790.1191,-139.52316339,1,1,1433699.0,7693903,0,0,0,0,64
4068,1984492.785,8269607.1713,-37.306722018,1,0,1983346.0,8270481,0,0,0,0,53
2538,1769628.5793,8265560.5043,-131.48506041,1,1,1770248.0,8266261,0,0,0,0,36
2636,1813509.6094,8521310.6407,-90.753052842,1,0,1813518.0,8521949,0,0,0,0,35
3914,2467151.2767,9763636.7921,14.170673607,1,0,2466661.0,9763513,0,0,0,0,38
246,1999034.7841,8268168.3657,67.446646323,1,0,1998160.0,8266062,0,0,0,0,36
107,2012008.2914,8250866.844,86.341622562,1,1,2011981.0,8250440,0,0,0,0,49
3029,2412855.3063,9822463.9468,158.62775039,1,0,2413563.0,9822187,0,0,0,0,27
400,1996917.5986,8229022.8558,84.004918023,1,0,1996865.0,8228522,0,0,0,0,50
3005,2378568.2352,9702387.0593,-104.29825662,0,0,2390306.0,9748442,1,0,0,0,58
3173,1781743.4795,8008815.0176,58.738542774,0,1,1781395.0,8008241,1,0,0,0,38
1721,1368952.6625,7782231.1961,-119.9567993,1,0,1369424.0,7783049,0,0,0,0,38
222,1988921.7422,8258754.344,127.525025,1,0,1989561.0,8257922,0,0,0,0,38
3630,1431607.7248,7605932.1384,-69.015807902,1,1,1431528.0,7606140,0,0,0,0,19
218,1993525.0259,8256335.3958,121.56699547,1,0,1993889.0,8255743,0,0,0,0,49
4091,2047892.5745,8250005.8814,151.61950131,1,1,2048170.0,8249856,0,0,0,0,38
529,1961416.6999,8372455.743,92.389138358,1,1,1961431.0,8372113,0,0,0,0,35
3999,2037882.392,8286176.1857,147.71949662,1,0,2041978.0,8283589,0,1,0,0,56
2397,1709844.892,8281825.3087,-179.126972,1,1,1710284.0,8281832,0,0,0,0,39
671,1799512.1854,8179817.383,-15.697510025,1,0,1766867.0,8188992,0,0,0,0,32
1444,1447183.1027,7477019.8248,74.293657369,1,0,1446952.0,7476198,0,0,0,0,58
4099,1371537.3898,8048049.7271,177.68998702,1,0,1372076.0,8048028,0,0,0,0,22
2001,1350933.3765,7912769.6142,-71.052379958,1,0,1350615.0,7913697,0,0,0,0,31
1954,1340495.7272,7928128.897,128.47609387,1,1,1341048.0,7927434,0,0,0,0,59
2281,1459887.5508,8259516.4893,-160.0528843,1,0,1460294.0,8259664,0,0,0,0,29
3809,1535604.8421,8688621.0767,47.624901365,0,0,1485028.0,8633184,0,0,0,0,62
2208,1577007.789,8057195.5108,43.003739365,0,0,1576588.0,8056804,1,0,0,0,21
3697,1332334.3387,7941726.4109,-140.68098646,1,0,1332390.0,7941772,0,0,0,0,23
2818,1634117.5821,9138849.131,-173.03558595,1,1,1636466.0,9139136,0,0,0,0,50
2673,1908934.4581,8547806.039,150.77383513,0,0,1914218.0,8544850,1,1,0,0,51
3015,2414632.0768,9829767.4935,164.25483743,1,0,2415517.0,9829518,1,0,0,0,42
3752,1430485.179,7905865.2957,7.1257244947,1,0,1428627.0,7905633,0,0,0,0,60
2595,1713955.4755,8511419.7308,5.2695527377,0,0,1613667.0,8502170,0,0,0,0,66
91,2009022.9254,8252712.1631,-24.783234006,1,1,2008876.0,8252780,0,0,0,0,54
48,2009825.8729,8252155.8567,-65.883744307,1,0,2009636.0,8252580,1,0,0,0,58
225,1982794.3835,8262689.1138,-154.0504874,1,0,1983088.0,8262832,0,0,0,0,34
688,1837381.6289,8262750.3072,152.10000348,1,0,1838234.0,8262299,0,0,0,0,29
35,2009987.7314,8252895.0616,-111.49939288,1,1,2010085.0,8253142,0,0,0,0,39
4123,1369834.6468,8027706.6856,150.62801908,1,1,1370177.0,8027514,0,0,0,0,29
730,1733215.4173,8050220.3749,-174.65486893,1,1,1733671.0,8050263,0,0,0,0,82
1439,1617683.1517,7605652.1147,74.347614901,0,0,1614160.0,7593078,1,1,0,0,23
1781,1449627.6787,7983689.4105,-78.90071042,0,0,1441975.0,8022698,0,1,0,0,82
3687,1334147.5106,7940211.4563,-0.54339662891,1,0,1333563.0,7940217,0,0,0,0,42
3548,1501827.0576,7457068.8769,126.70743243,1,0,1502032.0,7456794,0,0,0,0,23
67,2014727.4926,8257595.2207,8.5416852166,0,0,2013461.0,8257405,0,0,0,0,33
133,2010260.0189,8244737.1173,-145.48915001,1,1,2010606.0,8244975,0,0,0,0,43
323,2030509.4795,8255504.3649,-159.38132836,1,0,2033969.0,8256806,0,1,0,0,44
816,1674273.0828,8080813.921,-169.3259483,1,1,1674560.0,8080868,0,0,0,0,65
2769,1927482.9569,8974847.3827,84.248136009,1,0,1927425.0,8974272,0,0,0,0,55
1839,1339494.2971,7915322.1073,-68.241565869,1,1,1339375.0,7915621,0,0,0,0,39
768,1802283.5953,8109434.7672,-158.17221404,0,0,1841734.0,8125236,0,0,0,0,34
744,1734064.5624,8052397.3885,111.69126942,1,1,1734157.0,8052165,0,0,0,0,73
184,1990850.5751,8240867.4247,108.54393588,1,0,1991107.0,8240103,0,0,0,0,59
1915,1337154.6953,7896358.3079,-120.86505306,1,1,1337234.0,7896491,0,0,0,0,53
1891,1327766.566,7914991.2379,-129.08435664,1,0,1328313.0,7915664,0,0,0,0,55
2319,1400500.0496,8323544.8888,35.619964262,0,0,1339112.0,8279563,1,0,0,0,27
560,1966621.9993,8369493.7597,-84.060677324,1,0,1966553.0,8370157,0,0,0,0,60
92,2007388.5327,8252982.5838,-85.587566491,1,1,2007376.0,8253145,0,0,0,0,25
2828,2199128.1179,9325666.454,-146.68978193,1,0,2199622.0,9325991,0,0,0,0,20
70,2013215.8853,8254608.1524,-50.483961096,0,1,2012943.0,8254939,0,0,0,1,55
2433,1841324.2312,8313737.823,128.45169049,0,0,1841764.0,8313184,1,1,0,0,83
60,2014718.3645,8252772.6196,-118.62353449,1,0,2014837.0,8252990,1,0,0,0,45
3351,1468516.5924,7586017.0594,8.5152828612,1,0,1468229.0,7585974,0,0,0,0,43
1522,1447211.3778,7478507.9679,110.333805,1,1,1447284.0,7478312,0,0,0,0,37
448,2029333.6118,8233941.9353,-109.21709046,0,0,2029586.0,8234666,1,1,0,0,28
2058,1345428.4051,7880284.1143,148.54183102,1,1,1347171.0,7879218,1,0,0,0,21
2771,1934006.1676,8981181.7144,-24.474969054,1,0,1933129.0,8981581,0,0,0,0,51
2637,1813776.3308,8520343.717,33.68669209,0,0,1784355.0,8500732,0,0,0,0,40
1898,1332648.7049,7902136.1196,-132.17978839,1,0,1332857.0,7902366,0,0,0,0,48
3032,2404634.1394,9834225.3728,-79.643198971,1,0,2404310.0,9835999,0,0,0,0,21
2880,2077279.2503,9504533.6919,-93.616519019,0,0,2082192.0,9582262,0,0,0,0,71
1768,1347995.3212,7997215.5022,-13.015059978,1,0,1346254.0,7997618,0,0,0,0,37
2120,1328470.1051,8041167.3209,-66.558134135,0,1,1328400.0,8041329,0,0,0,1,79
2820,1626243.9545,9144236.3377,-1.2262072429,0,0,1566553.0,9145514,1,0,0,0,73
2595,1713955.4755,8511419.7308,5.4235680595,0,0,1613856.0,8501916,1,1,0,0,61
815,1675357.6685,8081915.7668,-111.05527484,1,0,1675536.0,8082379,0,0,0,0,66
1883,1335497.0367,7907635.5391,174.7016279,1,0,1336042.0,7907585,1,1,0,0,43
2770,1935256.3969,8982817.9717,165.93168254,0,0,1948824.0,8979418,1,0,0,0,68
1867,1369057.1916,7898601.7487,162.26707824,0,0,1388123.0,7892505,0,1,0,0,44
3550,1502264.9885,7454116.6271,149.88145086,1,1,1503159.0,7453598,1,0,0,0,66
369,1940111.1512,8190195.0072,119.95289051,0,0,1955428.0,8163615,1,0,0,0,55
1427,1614996.1218,7614890.4791,165.73305925,1,0,1615407.0,7614786,0,0,0,0,58
2166,1457673.2948,8072142.394,61.328399475,0,0,1435753.0,8032057,1,1,0,0,82
1308,1855801.665,7917881.7255,-29.995273263,1,0,1854812.0,7918453,0,0,0,0,66
1518,1446750.0698,7479870.2816,-129.22497471,1,0,1446878.0,7480027,0,0,0,0,69
173,2005384.2252,8237366.9546,10.011605032,1,1,2004886.0,8237279,0,0,0,0,31
555,1963631.2899,8368422.6734,4.7198234874,1,0,1963284.0,8368394,1,0,0,0,57
102,2009335.6219,8249213.7357,-125.09103555,1,0,2009470.0,8249405,0,0,0,0,19
754,1744945.5973,8047526.1133,26.379490041,0,0,1742673.0,8046399,1,0,0,0,44
1343,1734601.9015,7590121.7972,5.9101722767,1,0,1734401.0,7590101,0,0,0,0,26
2256,1484833.5807,8292285.8868,-154.86745541,0,0,1526880.0,8312011,1,0,0,0,82
2673,1908934.4581,8547806.039,33.116015164,0,1,1907803.0,8547068,0,0,0,0,62
2012,1348838.1211,7894738.8412,60.399778686,1,0,1347952.0,7893179,0,0,0,0,61
182,2004511.8144,8239332.2256,-177.91429206,1,0,2005247.0,8239359,1,0,0,0,47
3940,2468697.6158,9772190.7628,-110.02294515,0,0,2477965.0,9797621,1,1,0,0,66
1365,1742081.5694,7601928.4501,72.776574288,1,0,1741879.0,7601275,0,0,0,0,39
462,1997009.3259,8160065.0084,67.674720214,1,0,1996696.0,8159302,0,0,0,0,21
2800,1496061.1532,9187946.2852,-9.4209607064,0,0,1439477.0,9197335,1,0,0,0,24
2246,1551849.6954,8003480.7632,82.179232047,0,1,1550795.0,7995802,0,0,0,1,69
1458,1450908.2981,7481047.1798,-169.62767217,1,0,1451328.0,7481124,0,0,0,0,27
270,2002596.5625,8257807.724,-42.640061803,1,0,2001835.0,8258509,0,0,0,0,28
1588,1472102.6386,7500857.8556,-93.43749159,1,1,1472185.0,7502229,0,0,0,0,18
1883,1335497.0367,7907635.5391,172.77137355,1,0,1335793.0,7907598,1,0,0,0,56
864,1575922.6466,7921199.651,-32.647355804,1,0,1575496.0,7921473,0,1,0,0,30
3033,2402521.0728,9838093.8181,-43.257706591,0,0,2357198.0,9880741,0,1,0,0,23
488,1948835.371,8299911.8819,140.40986887,1,0,1951718.0,8297528,0,0,0,0,39
989,1561702.0268,7798146.0262,-40.064236923,1,0,1561513.0,7798305,0,0,0,0,70
1814,1327723.4853,7910643.9259,161.72701597,1,1,1327908.0,7910583,0,0,0,0,56
